"","num_doss","cluster_tt"
"6513","VRB0471","1"
"6514","VRB0472","2"
"6515","VRB0473","2"
"6516","VRB0474","2"
"6517","VRB0475","2"
"6518","VRB0477","2"
"6519","VRB0479","1"
"6520","VRB0480","2"
"6521","VRB0481","1"
"6522","VRB0482","2"
"6523","VRB0483","1"
"6524","VRB0486","2"
"6527","VRB0488","1"
"6528","VRB0490","2"
"6529","VRB0491","1"
"6530","VRB0492","1"
"6531","VRB0493","2"
"6532","VRB0494","1"
"6533","VRB0495","1"
"6534","VRB0496","1"
"6535","VRB0497","2"
"6536","VRB0498","1"
"6537","VRB0499","1"
"6538","VRB0500","2"
"6539","VRB0501","2"
"6540","VRB0503","2"
"6541","VRB0504","2"
"6542","VRB0505","1"
"6543","VRB0506","2"
"6544","VRB0507","1"
"6545","VRB0508","2"
"6546","VRB0509","2"
"6547","VRB0510","2"
"6548","VRB0511","2"
"6549","VRB0512","1"
"6550","VRB0513","1"
"6551","VRB0514","2"
"6552","VRB0515","1"
"6553","VRB0516","1"
"6554","VRB0517","1"
"6555","VRB0518","2"
"6556","VRB0519","2"
"6557","VRB0520","2"
"6558","VRB0521","1"
"6559","VRB0522","2"
"6560","VRB0523","2"
"6561","VRB0524","2"
"6562","VRB0525","2"
"6563","VRB0528","1"
"6564","VRB0529","1"
"6565","VRB0530","1"
"6566","VRB0531","1"
"6567","VRB0532","1"
"6568","VRB0533","1"
"6569","VRB0534","1"
"6570","VRB0535","1"
"6571","VRB0536","2"
"6572","VRB0537","2"
"6573","VRB0538","2"
"6574","VRB0541","2"
"6575","VRB0542","1"
"6576","VRB0544","1"
"6577","VRB0545","2"
"6578","VRB0546","2"
"6579","VRB0547","1"
"6580","VRB0548","1"
"6581","VRB0549","1"
"6582","VRB0550","2"
"6583","VRB0551","1"
"6584","VRB0552","2"
"6585","VRB0553","1"
"6586","VRB0554","1"
"6587","VRB0555","1"
"6588","VRB0556","1"
"6589","VRB0557","1"
"6590","VRB0558","2"
"6591","VRB0559","1"
"6592","VRB0560","2"
"6593","VRB0561","2"
"6594","VRB0562","1"
"6595","VRB0563","1"
"6596","VRB0564","2"
"6597","VRB0565","1"
"6598","VRB0568","1"
"6599","VRB0569","1"
"6600","VRB0570","1"
"6601","VRB0571","1"
"6602","VRB0572","1"
"6603","VRB0578","2"
"6604","VRB0579","1"
"6605","VRB0581","2"
"6606","VRB0582","2"
"6607","VRB0583","1"
"6608","VRB0584","1"
"6609","VRB0585","1"
"6610","VRB0586","1"
"6611","VRB0587","2"
"6612","VRB0588","1"
"6613","VRB0590","1"
"6614","VRB0591","2"
"6615","VRB0592","2"
"6616","VRB0593","2"
"6617","VRB0595","2"
"6618","VRB0598","1"
"6619","VRB0599","2"
"6622","VRB0601","2"
"6623","VRB0602","2"
"6624","VRB0604","2"
"6625","VRB0605","2"
"6626","VRB0606","2"
"6627","VRB0608","1"
"6628","VRB0609","2"
"6629","VRB0610","2"
"6630","VRB0611","2"
"6631","VRB0613","1"
"6632","VRB0614","2"
"6633","VRB0615","1"
"6634","VRB0616","2"
"6637","VRB0618","2"
"6638","VRB0619","1"
"6639","VRB0620","2"
"6640","VRB0621","1"
"6641","VRB0622","1"
"6642","VRB0624","1"
"6643","VRB0625","2"
"6644","VRB0626","2"
"6645","VRB0628","2"
"6646","VRB0629","2"
"6647","VRB0630","1"
"6648","VRB0631","2"
"6649","VRB0632","2"
"6650","VRB0633","1"
"6651","VRB0634","2"
"6652","VRB0635","2"
"6653","VRB0636","2"
"6654","VRB0637","2"
"6662","VRB0641","1"
"6663","VRB0642","2"
"6664","VRB0643","1"
"6665","VRB0644","2"
"6666","VRB0645","1"
"6667","VRB0646","1"
"6668","VRB0647","1"
"6669","VRB0648","1"
"6670","VRB0649","2"
"6671","VRB0650","2"
"6672","VRB0651","1"
"6673","VRB0653","1"
"6674","VRB0654","2"
"6675","VRB0656","2"
"6676","VRB0657","2"
"6677","VRB0658","1"
"6678","VRB0659","2"
"6679","VRB0660","2"
"6680","VRB0662","1"
"6681","VRB0663","2"
"6682","VRB0664","1"
"6683","VRB0665","1"
"6684","VRB0666","2"
"6685","VRB0667","2"
"6686","VRB0668","1"
"6687","VRB0669","2"
"6688","VRB0670","1"
"6689","VRB0672","2"
"6690","VRB0673","1"
"6691","VRB0674","2"
"6692","VRB0675","1"
"6693","VRB0677","2"
"6694","VRB0678","1"
"6695","VRB0679","2"
"6696","VRB0680","1"
"6697","VRB0681","1"
"6698","VRB0682","2"
"6699","VRB0684","2"
"6700","VRB0685","2"
"6701","VRB0686","1"
"6702","VRB0688","1"
"6703","VRB0689","2"
"6704","VRB0690","2"
"6705","VRB0691","2"
"6706","VRB0693","2"
"6707","VRB0694","2"
"6708","VRB0695","1"
"6709","VRB0697","2"
"6710","VRB0698","1"
"6711","VRB0699","2"
"6712","VRB0702","1"
"6713","VRB0704","2"
"6716","VRB0707","1"
"6717","VRB0708","1"
"6718","VRB0709","1"
"6719","VRB0710","2"
"6720","VRB0711","2"
"6721","VRB0712","1"
"6722","VRB0714","2"
"6723","VRB0715","2"
"6724","VRB0717","1"
"6725","VRB0718","2"
"6726","VRB0719","1"
"6727","VRB0720","1"
"6728","VRB0725","2"
